Name,Coating,Material,Thickness,State,Weight,Art,Fgrp,Pos,VariantRule,CADPart.Id,CADPart.CarryOver,CADPart.KdpMatch
PartBody,,ADX 5023,,0,361.252,660,8512,50,V536310VSOPCHPLV,id285541_1,False,OK
PartBody,,ADX 5023,,0,361.252,660,8512,50,V536310VSOPCHPLV,id285541,False,OK
PartBody,,Autins Neptune 3045H with adhesive tape,,0,5.75147,660,8512,50,V536310VSOPCHPLV,id285550_1,False,OK
PartBody,,Autins Neptune 3045H with adhesive tape,,0,5.75147,660,8512,50,V536310VSOPCHPLV,id285550,False,OK
PartBody,,NEPTUNE 3045H,,0,0.677895,660,8512,50,V536310VSOPCHPLV,id285559_1,False,OK
PartBody,,NEPTUNE 3045H,,0,0.677895,660,8512,50,V536310VSOPCHPLV,id285559,False,OK
PartBody,,ADX 5023,,0,27.5154,660,8512,50,V536310VSOPCHPLV,id285568_1,False,OK
PartBody,,ADX 5023,,0,27.5154,660,8512,50,V536310VSOPCHPLV,id285568,False,OK
PartBody,,Polykemi Scanamid 66 A331E,,0,3.32977,660,8512,50,V536310VSOPCHPLV,id285577_1,False,OK
PartBody,,Polykemi Scanamid 66 A331E,,0,3.32977,660,8512,50,V536310VSOPCHPLV,id285577,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,50,V536310VSOPCHPLV,id285586_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,50,V536310VSOPCHPLV,id285586,False,OK
PartBody,,ADX 5023,,0,361.252,660,8512,50,V536310VSOPCHPLV,id285612_1,False,OK
PartBody,,ADX 5023,,0,361.252,660,8512,50,V536310VSOPCHPLV,id285612,False,OK
PartBody,,Autins Neptune 3045H with adhesive tape,,0,5.75147,660,8512,50,V536310VSOPCHPLV,id285621_1,False,OK
PartBody,,Autins Neptune 3045H with adhesive tape,,0,5.75147,660,8512,50,V536310VSOPCHPLV,id285621,False,OK
PartBody,,NEPTUNE 3045H,,0,0.677895,660,8512,50,V536310VSOPCHPLV,id285630_1,False,OK
PartBody,,NEPTUNE 3045H,,0,0.677895,660,8512,50,V536310VSOPCHPLV,id285630,False,OK
PartBody,,ADX 5023,,0,28.6752,660,8512,50,V536310VSOPCHPLV,id285639_1,False,OK
PartBody,,ADX 5023,,0,28.6752,660,8512,50,V536310VSOPCHPLV,id285639,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,50,V536310VSOPCHPLV,id285648_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,50,V536310VSOPCHPLV,id285648,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,50,V536310VSOPCHPLV,id285653_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,50,V536310VSOPCHPLV,id285653,False,OK
PartBody,,ADX 5023,,0,434.202,660,8512,40,V536310VSOPCHPLV,id284722_1,False,OK
PartBody,,ADX 5023,,0,434.202,660,8512,40,V536310VSOPCHPLV,id284722,False,OK
PartBody,,UL94 BASOTEC,,0,1.41198,660,8512,40,V536310VSOPCHPLV,id284731_1,False,OK
PartBody,,UL94 BASOTEC,,0,1.41198,660,8512,40,V536310VSOPCHPLV,id284731,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284740_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284740,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284745_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284745,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284750_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284750,False,OK
PartBody,,ADX 5023,,0,434.202,660,8512,40,V536310VSOPCHPLV,id284776_1,False,OK
PartBody,,ADX 5023,,0,434.202,660,8512,40,V536310VSOPCHPLV,id284776,False,OK
PartBody,,UL94 BASOTEC,,0,1.41198,660,8512,40,V536310VSOPCHPLV,id284785_1,False,OK
PartBody,,UL94 BASOTEC,,0,1.41198,660,8512,40,V536310VSOPCHPLV,id284785,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284794_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284794,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284799_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284799,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284804_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284804,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.7mm,0,469.637,660,8512,40,V536310VSOPCHPLV,id284837_1,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.7mm,0,469.637,660,8512,40,V536310VSOPCHPLV,id284837_2,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.7mm,0,469.637,660,8512,40,V536310VSOPCHPLV,id284837,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.5mm,0,456.819,660,8512,40,V536310VSOPCHPLV,id284853_1,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.5mm,0,456.819,660,8512,40,V536310VSOPCHPLV,id284853_2,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.5mm,0,456.819,660,8512,40,V536310VSOPCHPLV,id284853,False,OK
PartBody,,Vinyl,1mm,0,106.724,660,8512,40,V536310VSOPCHPLV,id284862_1,False,OK
PartBody,,Vinyl,1mm,0,106.724,660,8512,40,V536310VSOPCHPLV,id284862_2,False,OK
PartBody,,Vinyl,1mm,0,106.724,660,8512,40,V536310VSOPCHPLV,id284862,False,OK
PartBody,,Styron Magnum 3325,2.5mm,0,108.297,660,8512,40,V536310VSOPCHPLV,id284878_1,False,OK
PartBody,,Styron Magnum 3325,2.5mm,0,108.297,660,8512,40,V536310VSOPCHPLV,id284878_2,False,OK
PartBody,,Styron Magnum 3325,2.5mm,0,108.297,660,8512,40,V536310VSOPCHPLV,id284878,False,OK
PartBody,,Styron Inspire TF1500 ESU,2.5mm,0,21.5786,660,8512,40,V536310VSOPCHPLV,id284887_1,False,OK
PartBody,,Styron Inspire TF1500 ESU,2.5mm,0,21.5786,660,8512,40,V536310VSOPCHPLV,id284887_2,False,OK
PartBody,,Styron Inspire TF1500 ESU,2.5mm,0,21.5786,660,8512,40,V536310VSOPCHPLV,id284887,False,OK
PartBody,,SPRING STEEL,,0,0.303462770692028,660,8512,40,V536310VSOPCHPLV,id284896_1,False,OK
PartBody,,SPRING STEEL,,0,0.303462770692028,660,8512,40,V536310VSOPCHPLV,id284896_2,False,OK
PartBody,,SPRING STEEL,,0,0.303462770692028,660,8512,40,V536310VSOPCHPLV,id284896,False,OK
PartBody,,MIXED,,0,2.4133,660,8512,40,V536310VSOPCHPLV,id284901_1,False,OK
PartBody,,MIXED,,0,2.4133,660,8512,40,V536310VSOPCHPLV,id284901_2,False,OK
PartBody,,MIXED,,0,2.4133,660,8512,40,V536310VSOPCHPLV,id284901,False,OK
PartBody,,MIXED,,0,1.74993,660,8512,40,V536310VSOPCHPLV,id284910_1,False,OK
PartBody,,MIXED,,0,1.74993,660,8512,40,V536310VSOPCHPLV,id284910_2,False,OK
PartBody,,MIXED,,0,1.74993,660,8512,40,V536310VSOPCHPLV,id284910,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id284919_1,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id284919_2,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id284919,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id284928_1,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id284928_2,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id284928,False,OK
PartBody,,NEPTUNE 3045H,,0,3.5568,660,8512,40,V536310VSOPCHPLV,id284933_1,False,OK
PartBody,,NEPTUNE 3045H,,0,3.5568,660,8512,40,V536310VSOPCHPLV,id284933_2,False,OK
PartBody,,NEPTUNE 3045H,,0,3.5568,660,8512,40,V536310VSOPCHPLV,id284933,False,OK
PartBody,,NEPTUNE 3045H,,0,3.70454,660,8512,40,V536310VSOPCHPLV,id284942_1,False,OK
PartBody,,NEPTUNE 3045H,,0,3.70454,660,8512,40,V536310VSOPCHPLV,id284942_2,False,OK
PartBody,,NEPTUNE 3045H,,0,3.70454,660,8512,40,V536310VSOPCHPLV,id284942,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284951_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284951_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284951,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284956_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284956_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284956,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284961_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284961_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284961,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284966_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284966_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id284966,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.7mm,0,469.637,660,8512,40,V536310VSOPCHPLV,id284999_1,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.7mm,0,469.637,660,8512,40,V536310VSOPCHPLV,id284999_2,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.7mm,0,469.637,660,8512,40,V536310VSOPCHPLV,id284999,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.5mm,0,456.819,660,8512,40,V536310VSOPCHPLV,id285015_1,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.5mm,0,456.819,660,8512,40,V536310VSOPCHPLV,id285015_2,False,OK
PartBody,,Bayer MatSc Bayblend T65C,2.5mm,0,456.819,660,8512,40,V536310VSOPCHPLV,id285015,False,OK
PartBody,,Vinyl,1mm,0,106.724,660,8512,40,V536310VSOPCHPLV,id285024_1,False,OK
PartBody,,Vinyl,1mm,0,106.724,660,8512,40,V536310VSOPCHPLV,id285024_2,False,OK
PartBody,,Vinyl,1mm,0,106.724,660,8512,40,V536310VSOPCHPLV,id285024,False,OK
PartBody,,Styron Magnum 3325,2.5mm,0,108.297,660,8512,40,V536310VSOPCHPLV,id285040_1,False,OK
PartBody,,Styron Magnum 3325,2.5mm,0,108.297,660,8512,40,V536310VSOPCHPLV,id285040_2,False,OK
PartBody,,Styron Magnum 3325,2.5mm,0,108.297,660,8512,40,V536310VSOPCHPLV,id285040,False,OK
PartBody,,Styron Inspire TF1500 ESU,2.5mm,0,21.5786,660,8512,40,V536310VSOPCHPLV,id285049_1,False,OK
PartBody,,Styron Inspire TF1500 ESU,2.5mm,0,21.5786,660,8512,40,V536310VSOPCHPLV,id285049_2,False,OK
PartBody,,Styron Inspire TF1500 ESU,2.5mm,0,21.5786,660,8512,40,V536310VSOPCHPLV,id285049,False,OK
PartBody,,SPRING STEEL,,0,0.303462770692028,660,8512,40,V536310VSOPCHPLV,id285058_1,False,OK
PartBody,,SPRING STEEL,,0,0.303462770692028,660,8512,40,V536310VSOPCHPLV,id285058_2,False,OK
PartBody,,SPRING STEEL,,0,0.303462770692028,660,8512,40,V536310VSOPCHPLV,id285058,False,OK
PartBody,,MIXED,,0,1.74993,660,8512,40,V536310VSOPCHPLV,id285063_1,False,OK
PartBody,,MIXED,,0,1.74993,660,8512,40,V536310VSOPCHPLV,id285063_2,False,OK
PartBody,,MIXED,,0,1.74993,660,8512,40,V536310VSOPCHPLV,id285063,False,OK
PartBody,,MIXED,,0,2.4133,660,8512,40,V536310VSOPCHPLV,id285068_1,False,OK
PartBody,,MIXED,,0,2.4133,660,8512,40,V536310VSOPCHPLV,id285068_2,False,OK
PartBody,,MIXED,,0,2.4133,660,8512,40,V536310VSOPCHPLV,id285068,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id285073_1,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id285073_2,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id285073,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id285078_1,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id285078_2,False,OK
PartBody,TBD,"Steel xxxx,xx STD xxxx,xx",0mm,0,0.0,660,8512,40,V536310VSOPCHPLV,id285078,False,OK
PartBody,,NEPTUNE 3045H,,0,3.5568,660,8512,40,V536310VSOPCHPLV,id285083_1,False,OK
PartBody,,NEPTUNE 3045H,,0,3.5568,660,8512,40,V536310VSOPCHPLV,id285083_2,False,OK
PartBody,,NEPTUNE 3045H,,0,3.5568,660,8512,40,V536310VSOPCHPLV,id285083,False,OK
PartBody,,NEPTUNE 3045H,,0,3.70454,660,8512,40,V536310VSOPCHPLV,id285092_1,False,OK
PartBody,,NEPTUNE 3045H,,0,3.70454,660,8512,40,V536310VSOPCHPLV,id285092_2,False,OK
PartBody,,NEPTUNE 3045H,,0,3.70454,660,8512,40,V536310VSOPCHPLV,id285092,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285101_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285101_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285101,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285106_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285106_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285106,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285111_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285111_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285111,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285116_1,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285116_2,False,OK
PartBody,,C67S DIN EN 10132-4,,0,1.12625,660,8512,40,V536310VSOPCHPLV,id285116,False,OK
PartBody,,PP-T20 preliminary,,0,3.56251738524689,660,3540,111,V536310VSOPCHPLV,id283875,False,Wrong Revision
PartBody,,PMMA preliminary,,0,1.77656840744092,660,3540,111,V536310VSOPCHPLV,id283877,False,OK
PartBody,,MIXED,,0,0.461549004855962,660,3540,111,V536310VSOPCHPLV,id283879,False,OK
reflector,,ABS preliminary,,0,1.49434,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_OHRL_PANEL,,ABS preliminary,,0,11.1325,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_HOLDER_OHRL,,ABS preliminary,,0,1.01663,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_SCREW_M2.6_12,,DIN C22,,0,0.607138,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_OHRL_LENS,,ABS preliminary,,0,0.0809517,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_OHRL_RL_DIFFUSOR,,ABS preliminary,,0,0.00653451,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_OHRL_KNOB_2ND,,ABS preliminary,,0,0.629392,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_OHRL_KNOB_1ST,,ABS preliminary,,0,1.44762,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_CASE_OHRL,,ABS preliminary,,0,20.3691,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_LIGHT_GUIDE_MOOD_L,,ABS preliminary,,0,0.325804,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_OHRL_REFLECTOR,,ABS preliminary,,0,0.406293,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
2008201954119_SPA2_OHRL_ASSY.1_COVER_OHRL,,ABS preliminary,,0,10.3877,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
MOUNT,,ABS preliminary,,0,8.65917,660,3540,60,V536310VSOPCHPLV,id283202_1,False,Wrong Revision
MOUNT,,ABS preliminary,,0,8.65917,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_CASE,,PC-ABS preliminary,,0,22.3277,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_COVER,,ABS preliminary,,0,9.99234,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_LENS,,PMMA preliminary,,0,1.49434,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_PANEL,,PC uncoated preliminary,,0,12.7553,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_REFLECTOR,,DIN C22,,0,2.74367,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRL_RL_DIFFUSOR,,PC uncoated preliminary,,0,0.00753982,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_HOLDER,PLATING,ABS preliminary,0.03mm,0,0.94993,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
SCREW_M2_6x12,,DIN C22,,0,0.607138,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
SCREW_M2_6x12_1,,DIN C22,,0,0.607138,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_KNOB_1ST,,PC uncoated preliminary,,0,1.58274,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
OHRR_KNOB_2ND,CHARCOAL/DAWN PAINTING,PC coated preliminary,0.02mm,0,0.727673,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
LIGHT_GUIDE_MOOD_L,,PMMA preliminary,,0,0.325804,660,3540,60,V536310VSOPCHPLV,id283225_1,False,Wrong Revision
PartBody,,MIXED,,0,374.048,660,8552,170,V536310VSOPCHPLV,id288062_1,False,OK Inherited
PartBody,,MIXED,,0,374.048,660,8552,170,V536310VSOPCHPLV,id288062,False,OK Inherited
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288071_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288071,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288080_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288080,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288089_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288089,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288094_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288094,False,OK
PartBody,,MIXED,,0,477.177,660,8552,170,V536310VSOPCHPLV,id288163_1,False,OK Inherited
PartBody,,MIXED,,0,477.177,660,8552,170,V536310VSOPCHPLV,id288163,False,OK Inherited
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288172_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288172,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288177_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288177,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288182_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288182,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288187_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288187,False,OK
PartBody,,MIXED,,0,1152.9,660,8552,170,V536310VSOPCHPLV,id288256_1,False,OK Inherited
PartBody,,MIXED,,0,1152.9,660,8552,170,V536310VSOPCHPLV,id288256,False,OK Inherited
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288265_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288265,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288270_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288270,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288275_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288275,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288280_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288280,False,OK
PartBody,,MIXED,,0,438.954,660,8552,170,V536310VSOPCHPLV,id288327,False,OK Inherited
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288336_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288336,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288341_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288341,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288346_1,False,OK
PartBody,,PA-GF30 preliminary,,0,2.66321787387911,660,8552,170,V536310VSOPCHPLV,id288346,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288351_1,False,OK
PartBody,,PA preliminary,,0,3.17526344220995,660,8552,170,V536310VSOPCHPLV,id288351,False,OK
PartBody,,PP GF25 PT-8667 UV B Black,,0,305.914,670,8511,121,V536310VSOPCHPLV,id300704,False,OK
Sealing,,Plastic,,1,0.519269779900435,670,8511,121,V536310VSOPCHPLV,id300713,False,OK
Clip,,Plastic,,1,0.519269779900435,670,8511,121,V536310VSOPCHPLV,id300713,False,OK
PartBody,,PP GF25 PT-8667 UV B Black,,0,305.914,670,8511,121,V536310VSOPCHPLV,id300743,False,OK
Sealing,,Plastic,,1,0.519269779900435,670,8511,121,V536310VSOPCHPLV,id300752,False,OK
Clip,,Plastic,,1,0.519269779900435,670,8511,121,V536310VSOPCHPLV,id300752,False,OK
PartBody,,PP GF25 PT-8667 UV B Black,,0,277.2,670,8511,120,V536310VSOPCHPLV,id300627,False,OK
PartBody,,Plastic,,0,0.938421681200665,670,8511,120,V536310VSOPCHPLV,id300636,False,OK
PartBody,,PP GF25 PT-8667 UV B Black,,0,277.2,670,8511,120,V536310VSOPCHPLV,id300662,False,OK
PartBody,,Plastic,,0,0.938421681200665,670,8511,120,V536310VSOPCHPLV,id300671,False,OK
Bus bar connector to fuse,,Copper preliminary,,0,1.56264,510,3730,13,V536310VSOPCHPLV,id194544,False,OK
Bus bar connector to clamp,,Copper preliminary,,0,1.94843,510,3730,13,V536310VSOPCHPLV,id194544,False,OK
Bus bar fuse to clamp,,Copper preliminary,,0,3.28605,510,3730,13,V536310VSOPCHPLV,id194544,False,OK
Overmold,,PA preliminary,,0,21.1174,510,3730,13,V536310VSOPCHPLV,id194544,False,OK
PartBody,,Sealing rubber,,0,4.42696,510,3730,13,V536310VSOPCHPLV,id194553,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,4.25578158352849,410,8862,121,V536310VSOPCHPLV,id188113,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,4.25578158352849,410,8862,121,V536310VSOPCHPLV,id188118,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,4.25578158352849,410,8862,111,V536310VSOPCHPLV,id188059,False,OK
,,"Steel xxxx,xx STD xxxx,xx",,0,4.25578158352849,410,8862,111,V536310VSOPCHPLV,id188068,False,OK
housing,,PC/ASA_Scanblend FS8 UV4,,1,7.243806548849391,750,8346,20,V536310VSOPCHPLV,id354643,False,Wrong Revision
pin1,,"Brass_CW508L_CuZn37 DIN EN 1652 0,63",,1,7.243806548849391,750,8346,20,V536310VSOPCHPLV,id354643,False,Wrong Revision
pin2,,"Brass_CW508L_CuZn37 DIN EN 1652 0,63",,1,7.243806548849391,750,8346,20,V536310VSOPCHPLV,id354643,False,Wrong Revision
pin3,,"Brass_CW508L_CuZn37 DIN EN 1652 0,63",,1,7.243806548849391,750,8346,20,V536310VSOPCHPLV,id354643,False,Wrong Revision
lens button,,PC_Makrolon AL 2447 Colorless 550396,,1,7.243806548849391,750,8346,20,V536310VSOPCHPLV,id354643,False,Wrong Revision
